idConsulta,preguntas_similares,Posicion
237,"Cuales son los tipos principales de tesis?
Qué investigaciones académicas se consideran tesis principales?
Cuáles son las categorías principales de trabajos de investigación en la universidad?
¿Qué tipo de estudios de postgrado se clasifican como tesis?
Qué proyectos de investigación tienen prioridad en la facultad?
Cuál es el propósito principal de los trabajos de investigación en la universidad?
¿Qué tipo de investigaciones académicas son más relevantes para la institución?
Cuáles son las áreas principales de estudio que se consideran tesis importantes?
Qué estudios de investigación tienen un impacto significativo en la comunidad universitaria?",-1
238,"Que tiene por finalidad la tesis?
¿Cuál es el propósito principal del trabajo de investigación?
¿A qué se destina la elaboración de un proyecto académico?
¿Qué objetivo se busca lograr con la presentación de una memoria?
¿Cuál es el fin último de la realización de un estudio universitario?
¿Qué se pretende alcanzar con la conclusión de un trabajo científico?
¿A qué se orienta la finalización de un proyecto de investigación?
¿Qué resultado se espera obtener al completar un trabajo académico?
¿Cuál es el objetivo principal del desarrollo de una tesis doctoral?
¿Qué se busca lograr con la culminación de un proceso investigativo?",4
239,"Con quien se acuerda el plazo de entrega del trabajo final?
Con qué persona se establece la fecha límite para presentar el proyecto final?
Con quién se coordina la entrega del trabajo académico final?
A quién se comunica oficialmente el plazo de entrega del trabajo final?
Con quién se acuerda la fecha y hora de entrega del trabajo final?
Con qué autoridad se establece el plazo para presentar el trabajo final?
Con quien se coordina la entrega del trabajo final en caso de extensión?
A quién se notifica oficialmente cualquier cambio en el plazo de entrega del trabajo final?
Con quién se acuerda la fecha límite para la revisión y aprobación del trabajo final?",5
240,"Quien resuelve la incorporación de adscriptos a una cátedra o proyecto?
Quién es responsable de la admisión de becarios en un programa académico?
¿Quién toma la decisión sobre la matrícula de estudiantes en un curso específico?
¿Quién gestiona el proceso de inscripción de investigadores en un proyecto de investigación?
¿Quién resuelve las solicitudes de incorporación de personal auxiliar a una unidad administrativa?
¿Quién es responsable de la selección de candidatos para un programa de intercambio académico?
¿Quién toma la decisión sobre la admisión de estudiantes internacionales en la universidad?
¿Quién gestiona el proceso de registro de profesores visitantes en un departamento académico?
¿Quién resuelve las solicitudes de incorporación de becarios a una cátedra o proyecto de investigación?",2
241,"Qué constituye la condición de adscripto?
¿Cuál es el significado del estatus de afiliación en nuestra institución universitaria?
¿Qué define a un alumno asociado dentro del marco de nuestro reglamento?
¿Cómo se clasifica a un estudiante matriculado como adscrito según nuestras políticas?
¿Qué caracteriza al estatus de condición de adscripción en nuestra facultad?
¿Cuál es la definición de un estudiante afiliado dentro del contexto de nuestros procedimientos administrativos?
¿Qué constituye el estatus de asociación académica en nuestra institución universitaria?
¿Cómo se define a un alumno matriculado como adscrito según nuestras políticas y reglamentos?
¿Qué caracteriza al estatus de condición de afiliación dentro del marco de nuestro reglamento universitario?
¿Cuál es el significado del estatus de asociado en nuestra institución académica?",3
242,"Que puede hacer el consejo directivo?
Qué acciones pueden realizar los miembros del consejo directivo?
Qué decisiones pueden tomar los integrantes del consejo directivo?
Qué responsabilidades tiene el consejo de administración?
Qué facultades tiene el comité ejecutivo?
Qué poderes tiene la junta directiva?
Qué deberes puede cumplir el consejo universitario?
Qué funciones puede desempeñar el cuerpo colegiado?
Qué autoridad tiene el consejo académico?",5
243,"Que tienen a cargo el rector, decano y los directores?
¿Qué responsabilidades tienen el rector, decano y los directores?
¿Qué tareas están asignadas al rector, decano y los directores?
¿Qué funciones desempeñan el rector, decano y los directores?
¿Qué obligaciones tienen a cargo el rector, decano y los directores?
¿Qué competencias tiene el rector, decano y los directores?
¿Qué autoridades ejercen el rector, decano y los directores?
¿Qué mandatos cumplen el rector, decano y los directores?
¿Qué deberes asumen el rector, decano y los directores?
¿Qué atribuciones posee el rector, decano y los directores?",7
244,"Que se entiende por bienes de la universidad?
¿Qué se consideran activos institucionales dentro del ámbito académico?
¿Cuáles son los elementos patrimoniales que pertenecen a la comunidad universitaria?
¿Qué se incluye en el concepto de propiedades universitarias?
¿Qué bienes muebles y inmuebles están bajo la jurisdicción de la institución educativa?
¿Qué se entiende por recursos materiales dentro del contexto universitario?
¿Cuáles son los elementos que componen el patrimonio cultural de la universidad?
¿Qué se consideran activos intangibles dentro del ámbito académico?
¿Qué bienes y servicios están a disposición de la comunidad universitaria?
¿Qué se entiende por infraestructura educativa dentro del contexto universitario?",1
245,"Que es lo que fomenta la universidad
¿Qué valores promueve la institución?
¿Cuáles son los principios que impulsan la educación superior?
¿Qué elementos contribuyen al éxito académico de la universidad?
¿Qué políticas apoyan el crecimiento intelectual de sus estudiantes?
¿Qué estrategias fomentan la investigación y el desarrollo en la institución?
¿Qué aspectos del reglamento promueven la igualdad de oportunidades?
¿Qué iniciativas impulsan la innovación y la creatividad en la universidad?
¿Qué elementos contribuyen a la calidad educativa de la institución?
¿Qué políticas apoyan el bienestar integral de sus estudiantes?",-1
246,"Que tiene como funciones el consejo de investigadores?
Qué objetivos tiene la comisión de investigación?
¿Cuáles son las responsabilidades del comité académico?
Qué propuestas presenta el grupo de expertos?
Qué decisiones toma el panel de revisión?
Qué políticas establece el consejo universitario?
Qué recomendaciones hace el equipo de asesoramiento?
Qué estrategias desarrolla la junta de investigación?
Qué resoluciones emite el comité de evaluación?
Qué propuestas presenta el grupo de trabajo",1
247,"Que condiciones de realización de docencia reconoce la universidad?
Qué requisitos para impartir clases admite la institución académica?
Qué normas de enseñanza y capacitación son aplicables por la universidad?
Qué estándares de educación y formación reconoce la facultad?
Qué reglas de impartición de cursos son establecidas por la institución?
Qué pautas para la docencia son seguidas por la universidad?
Qué procedimientos para la enseñanza son utilizados por la facultad?
Qué políticas de capacitación y desarrollo profesional reconoce la universidad?
Qué reglamento de impartición de clases es aplicado por la institución académica?",4
248,"Quien puede ser alumno vocacional?
¿Quién puede ser estudiante vocacional?
¿Quién puede ser cursista vocacional?
¿Quién puede ser alumnado vocacional?
¿Quién puede ser escolar vocacional?
¿Quién puede ser educando vocacional?
¿Quién puede ser discípulo vocacional?
¿Quién puede ser aprendiz vocacional?
¿Quién puede ser seminarista vocacional?",2
249,"Cual es el objetivo de instituir becas?
¿Cuál es la finalidad de otorgar subvenciones académicas?
¿Qué propósito tiene establecer ayudas económicas para estudiantes?
¿A qué se refiere al crear programas de apoyo financiero universitario?
¿Cuál es el fin de ofrecer beneficios económicos a los alumnos?
¿Qué objetivo persigue la concesión de subsidios educativos?
¿Cuál es el propósito de instituir ayudas para estudiantes necesitados?
¿A qué se refiere al otorgar subvenciones para estudios universitarios?
¿Qué finalidad tiene establecer programas de apoyo económico a los alumnos?
¿Cuál es el objetivo de ofrecer becas y subvenciones académicas?",-1
250,"Que tienen por funciones los profesores titulares y asociados?
¿Qué responsabilidades cumplen los docentes titulares y asociados?
¿Cuáles son las tareas asignadas a los profesores titulares y asociados?
¿Qué labores desempeñan los académicos titulares y asociados?
¿Qué funciones tienen los catedráticos y adjuntos en la universidad?
¿Qué obligaciones cumplen los docentes con título de titular o asociado?
¿Qué tareas son propias de los profesores con rango de titular o asociado?
¿Qué deberes tienen los académicos con categoría de titular o asociado?
¿Qué funciones desempeñan los maestros titulares y asociados en la institución?
¿Qué responsabilidades asumen los docentes con título de titular o asociado?",6
251,"Cual es la definicion del monto de inversion publica en educacion? 
¿Cuál es la cantidad asignada para gastos públicos en educación?
¿Qué significa el término ""inversión pública"" en el contexto de la educación universitaria?
¿Cuánto se destina a financiar proyectos educativos mediante fondos gubernamentales?
¿Cómo se define el concepto de ""gasto público"" en la educación superior?
¿Qué es el monto total asignado para inversiones públicas en instituciones educativas?
¿Cuál es la cantidad destinada a programas educativos financiados por el gobierno?
¿Qué significa el término ""inversión gubernamental"" en el contexto de la educación universitaria?
¿Cuánto se invierte anualmente en educación superior mediante fondos públicos?
¿Cómo se calcula el monto total de inversiones públicas destinadas a la educación?",1
252,"A que se dedica El Consejo Federal de Cultura y Educación?
¿A qué órgano gubernamental corresponde el desarrollo de políticas educativas nacionales?
¿Cuál es la función principal del organismo encargado de promover la cultura y la educación en el país?
¿Qué papel juega el consejo federal en la formulación de estrategias para mejorar la calidad educativa?
¿A qué comité se refiere el reglamento cuando menciona la participación de representantes de universidades en la toma de decisiones?
¿Cuál es la responsabilidad del organismo encargado de supervisar y regular las instituciones educativas?
¿Qué función tiene el consejo federal en la resolución de conflictos entre instituciones educativas y estudiantes?
¿A qué comisión se refiere el reglamento cuando menciona la necesidad de revisar y actualizar los planes de estudio?
¿Cuál es la misión del organismo encargado de promover la innovación y la investigación en las universidades?
¿Qué papel juega el consejo federal en la creación de programas para apoyar a estudiantes con necesidades especiales?",3
253,"Que debera realizar el Porder Ejecutivo Nacional?
Qué acciones debe llevar a cabo el Poder Ejecutivo Nacional?
Qué medidas debe implementar el Poder Ejecutivo Nacional?
Qué responsabilidades tiene el Poder Ejecutivo Nacional?
Qué obligaciones debe cumplir el Poder Ejecutivo Nacional?
Qué deberes tiene que atender el Poder Ejecutivo Nacional?
Qué tareas debe realizar el Poder Ejecutivo Nacional?
Qué funciones debe desempeñar el Poder Ejecutivo Nacional?
Qué procedimientos debe seguir el Poder Ejecutivo Nacional?",-1
254,"De que se deben encargar los padres o tutores de los alumnos/as?
¿Qué responsabilidades tienen los progenitores o custodios de los estudiantes en la universidad?
¿A qué obligaciones están sujetos los padres o representantes legales de los alumnos en el contexto académico?
¿Cuáles son las expectativas que se deben cumplir por parte de los tutores o responsables de los estudiantes en la institución educativa?
¿Qué deberes tienen los progenitores o tutores de los estudiantes en relación con su rendimiento académico y comportamiento?
¿A qué obligaciones están sujetos los padres o representantes legales de los alumnos en materia de pago de matrículas y otros gastos universitarios?
¿Cuáles son las responsabilidades que recaen sobre los tutores o responsables de los estudiantes en caso de problemas disciplinarios?
¿Qué deberes tienen los progenitores o custodios de los estudiantes en relación con la seguridad y bienestar de sus hijos en el campus universitario?
¿A qué obligaciones están sujetos los padres o representantes legales de los alumnos en materia de comunicación con la institución educativa sobre asuntos relacionados con su hijo?",1
255,"Que proposito tiene la universidad?
¿Cuál es el objetivo principal de la institución universitaria?
¿Qué función desempeña la universidad en la comunidad académica?
¿A qué propósito sirve la educación superior en esta institución?
¿Qué papel juega la investigación en la misión de la universidad?
¿Qué tipo de servicios ofrece la universidad a sus estudiantes y personal?
¿Cuál es el propósito detrás de las políticas y procedimientos universitarios?
¿Qué función tiene la universidad en la formación integral de los individuos?
¿A qué se enfoca la estrategia institucional de la universidad para lograr su misión?",-1
256,"Que fin tiene la Educacion Inicial?
¿A qué objetivo se dirige la Educación Inicial?
¿Cuál es el propósito principal de la Educación Inicial en nuestra universidad?
¿Qué beneficios ofrece la Educación Inicial a nuestros estudiantes?
¿En qué consiste el objetivo fundamental de la Educación Inicial?
¿Qué función tiene la Educación Inicial dentro del currículo universitario?
¿Cuál es el resultado esperado de la Educación Inicial en nuestra institución?
¿A qué meta se orienta la Educación Inicial en nuestro entorno académico?
¿Qué valor agregado aporta la Educación Inicial a los estudiantes de nuestra universidad?",-1
257,"Que nos asegura el sistema educativo a todos los habitantes del pais?
¿Qué garantiza la educación formal a toda la población nacional?
¿Qué proporciona el sistema escolar a todos los ciudadanos del país?
¿Qué ofrece el proceso de enseñanza-aprendizaje a todos los habitantes del territorio nacional?
¿Qué asegura el acceso a la educación superior a todos los residentes del país?
¿Qué garantiza el derecho a la educación a toda la población del país?
¿Qué proporciona el sistema educativo formal a todos los habitantes del país?
¿Qué ofrece el proceso de aprendizaje a todos los ciudadanos del país?
¿Qué asegura el acceso a la educación básica y superior a todos los residentes del país?
¿Qué garantiza el derecho a la educación inclusiva a toda la población nacional?",1
258,"Como se conforma la estructura del sistema educativo?
¿Cómo está organizada la estructura del plan de estudios?
¿Qué es el diseño del currículo académico?
¿Cómo funciona la configuración del modelo educativo?
¿Cuál es la forma en que se establece la estructura curricular?
¿Cómo se organiza la estructura del sistema formativo?
¿Qué es la configuración del plan de estudios universitario?
¿Cómo está diseñada la estructura del currículo académico?
¿Cómo funciona la organización del modelo educativo institucional?
¿Cuál es la forma en que se establece la estructura curricular universitaria?",8
259,"Quien controla el cumplimiento de la política educativa?
¿Quién garantiza el cumplimiento de la normativa académica?
¿Qué autoridad supervisa el cumplimiento de los procedimientos universitarios?
¿Quién es responsable del cumplimiento de las políticas institucionales?
¿A quién corresponde el control del cumplimiento de las regulaciones educativas?
¿Quién asegura el cumplimiento de la política de calidad académica?
¿Qué entidad supervisa el cumplimiento de los protocolos universitarios?
¿Quién es responsable del cumplimiento de las directrices educativas?
¿A quién corresponde el control del cumplimiento de las políticas de admisión y matrícula?",6
260,"Como se elige a los docentes integrantes del consejo de carreras?
Cómo se seleccionan los profesores miembros del consejo académico?
¿Quién forma parte del consejo de carrera y cómo son elegidos?
Cómo se designa al personal académico para participar en el consejo de carreras?
Qué procedimiento sigue la universidad para elegir a los docentes integrantes del consejo de carreras?
Cómo se integran los profesores en el consejo de carrera según el reglamento universitario?
¿Cuáles son las normas para la selección de docentes miembros del consejo académico?
Cómo opera el proceso de elección de personal académico para el consejo de carreras?
Qué políticas guían la designación de profesores en el consejo de carrera según el reglamento universitario?
Cómo se garantiza la representatividad de los docentes en el consejo de carreras?",9
261,"De que manera se oficializa una postulacion?
Cómo se registra formalmente una solicitud de admisión?
Qué trámites deben seguirse para validar un ingreso a la institución educativa?
¿Cómo se da curso legal a una petición de matrícula?
En qué momento se considera definitiva una candidatura?
De qué manera se confirma la inscripción en el sistema académico?
¿Qué procedimiento debe seguirse para dar validez a un proceso de admisión?
Cómo se oficializa la aceptación de un estudiante en la institución.
¿Qué trámite es necesario para hacer efectiva una solicitud de ingreso?",-1
262,"Quienes seran electores?
¿Quiénes tendrán derecho a emitir su voto?
¿Quién podrá participar en el proceso electoral?
¿Qué personas podrán ejercer su derecho al voto?
¿Quiénes son los titulares de la capacidad para elegir?
¿Quién tendrá la facultad de votación?
¿Quienes serán los electores válidos?
¿Quiénes tendrán la potestad de emitir sufragio?
¿Quién podrá participar en el proceso de selección?",-1
263,"Como se elige el Responsable de carrera?
Cómo se selecciona el Coordinador de carrera?
¿Quién es elegido para ser el Director de carrera?
Cómo se designa al Encargado de carrera?
¿Qué procedimiento sigue la universidad para nombrar al Líder de carrera?
Cómo se determina al Jefe de carrera?
¿Cuál es el proceso para elegir al Responsable de Área de carrera?
Cómo se selecciona al Coordinador Académico de carrera?
¿Quién es designado como Encargado de Programas de carrera?
Cómo se establece al Líder del Departamento de carrera?",7
264,"Cuales son los requisitos para ser electo Responsable de Carrera?
¿Qué condiciones deben cumplir los candidatos para ser elegidos como Director de Carrera?
¿Cuáles son los criterios para seleccionar al encargado de la carrera en la universidad?
¿Qué habilidades y cualidades debe tener alguien para ser designado como Coordinador Académico?
¿Cómo se determina a quién se le asigna el cargo de Asesor de Carrera?
¿Qué requisitos deben cumplir los candidatos para ser elegidos como Representante Estudiantil en la facultad?
¿Cuáles son las competencias necesarias para ocupar el puesto de Coordinador de Programas Académicos?
¿Cómo se selecciona al encargado de la carrera en la universidad para un cargo específico?
¿Qué condiciones deben cumplir los candidatos para ser elegidos como Asesor de Estudiantes en la facultad?
¿Cuáles son las habilidades y cualidades que debe tener alguien para ser designado como Director de Programas Académicos?",7
265,"Quien administra el proceso de la tesis?
¿Quién es responsable del manejo del proceso de la tesis?
¿A quién se le asigna la supervisión del proceso de la tesis?
¿Qué área universitaria gestiona el proceso de la tesis?
¿Quién tiene la autoridad para tomar decisiones sobre el proceso de la tesis?
¿En qué unidad administrativa se encuentra el responsable del proceso de la tesis?
¿A quién corresponde la coordinación del proceso de la tesis?
¿Quién es el encargado de garantizar el cumplimiento de los requisitos del proceso de la tesis?
¿Qué persona tiene la función de supervisar y evaluar el proceso de la tesis?
¿En qué departamento se encuentra ubicada la persona responsable del proceso de la tesis?",-1
266,"Que funcion cumplen los asesores de tesis?
¿Qué papel desempeñan los tutores de investigación en el proceso académico?
¿Cuáles son las responsabilidades de los directores de tesis en la universidad?
¿Qué función tienen los supervisores de proyectos finales en la facultad?
¿Qué rol cumplen los asesores de grado en la guía del estudiante?
¿Cómo contribuyen los expertos en investigación a la formación académica?
¿Qué papel juegan los mentores de tesis en el desarrollo profesional del estudiante?
¿Cuáles son las funciones de los coordinadores de proyectos de investigación en la universidad?
¿Qué responsabilidades tienen los asesores de prácticas en la preparación del estudiante para su futuro profesional?",6
267,"Como se realizan avances y modificaciones en el proyecto original de investigación y tesis?
Cómo se llevan a cabo cambios y ajustes en el plan de investigación y la tesis?
¿Cómo se implementan mejoras y actualizaciones en el proyecto de investigación y la tesis?
¿Qué procedimiento sigue la facultad para realizar ajustes y modificaciones en el proyecto de investigación y la tesis?
¿Cómo se comunican los avances y cambios al comité de investigación y a los estudiantes involucrados?
¿Qué papel desempeña la dirección académica en la revisión y aprobación de las modificaciones del proyecto de investigación y la tesis?
¿Cómo se garantiza la transparencia y el seguimiento de los avances y cambios en el proyecto de investigación y la tesis?
¿Qué medidas se toman para asegurar que las modificaciones al proyecto de investigación y la tesis no comprometan la integridad académica?
¿Cómo se documentan y archivan los avances y modificaciones realizados en el proyecto de investigación y la tesis?
¿Qué mecanismos existen para resolver disputas o inquietudes relacionadas con las modificaciones del proyecto de investigación y la tesis?",-1
268,"Puede el alumno cambiar el tema de su tesis?
Puede el estudiante modificar la temática de su investigación doctoral?
Puede el candidato alterar el objeto de estudio de su disertación académica?
Puede el graduado cambiar el enfoque del trabajo de fin de carrera?
Puede el investigador ajustar el tema principal de su tesis de investigación?
Puede el alumno modificar la línea de investigación de su proyecto de grado?
Puede el estudiante cambiar el ámbito de estudio de su trabajo de investigación?
Puede el candidato alterar el contenido del trabajo de fin de carrera?
Puede el graduado ajustar el tema central de su disertación doctoral?
Pueden los estudiantes modificar la temática de sus trabajos de investigación?",1
269,"Que tipo de tesis pueden desarrollar los alumnos?
Qué tipo de trabajos finales pueden realizar los estudiantes?
Qué tipo de investigaciones pueden llevar a cabo los alumnos?
Qué tipo de proyectos pueden presentar los estudiantes?
Qué tipo de estudios pueden concluir los alumnos?
Qué tipo de investigaciones científicas pueden realizar los estudiantes?
Qué tipo de análisis pueden desarrollar los alumnos?
Qué tipo de informes pueden presentar los estudiantes?
Qué tipo de conclusiones pueden sacar los alumnos?
Qué tipo de resultados pueden obtener los estudiantes?",-1
270,"Cual es el objetivo de la tesis?
¿Cuál es el propósito principal de la investigación doctoral?
¿Qué es lo que se busca lograr con la elaboración de una tesis?
¿Cuáles son los objetivos fundamentales de un trabajo de investigación universitario?
¿Qué es el fin último de un proyecto académico como la tesis?
¿Cuál es el objetivo central de un estudio de grado o maestría?
¿Qué se pretende lograr con la presentación de una investigación científica?
¿Cuáles son los objetivos principales de un trabajo de investigación en una universidad?
¿Qué es lo que se busca demostrar con la elaboración de una tesis doctoral?",-1
271,"Que sanciones pueden sufrir los Estudiantes de la Universidad por causas de inconducta? 
¿Qué medidas disciplinarias pueden aplicarse a los Alumnos de la Institución por motivos de mala conducta?
¿Cuáles son las consecuencias que pueden enfrentar los Estudiantes por comportamientos inapropiados dentro del Campus Universitario?
¿Qué tipo de castigos pueden recibir los Alumnos por infracciones a las normas universitarias?
¿Qué sanciones pueden imponerse a los Estudiantes por faltas graves en el ámbito académico o administrativo?
¿Qué medidas de disciplina interna pueden adoptarse contra los Alumnos por causas de indisciplina?
¿Cuáles son las consecuencias que pueden tener los Alumnos por violaciones a la ética universitaria?
¿Qué tipo de penalidades pueden aplicarse a los Estudiantes por incumplimientos en el cumplimiento de reglamentos o políticas?
¿Qué medidas de sanción pueden imponerse a los Alumnos por comportamientos inadecuados dentro del entorno universitario?
¿Qué consecuencias pueden enfrentar los Alumnos por infracciones graves a las normas y procedimientos establecidos?",1
272,"Que cargos tienen incompatibilidades en su ejercicio?
¿Qué puestos presentan incongruencias en su desempeño?
¿Cuáles son los empleos con contradicciones en su ejecución?
¿Qué funciones tienen restricciones en su aplicación?
¿Qué cargos están sujetos a limitaciones en su ejercicio?
¿Qué oficios tienen inadecuaciones en su cumplimiento?
¿Qué puestos presentan inconvenientes en su realización?
¿Cuáles son los empleos con impedimentos en su desarrollo?
¿Qué funciones tienen obstáculos en su implementación?",3
273,"Quien nombra y remueve al personal de la Facultas?
Quién designa y reemplaza al personal de la institución académica?
¿Quién tiene la autoridad para nombrar y remover a los empleados de la facultad universitaria?
¿Quién es responsable de la selección y eliminación del personal de la Facultad?
¿Quién puede designar y reemplazar al personal administrativo de la institución académica?
¿Quién tiene el poder para nombrar y remover a los miembros del personal docente de la facultad?
¿Quién es responsable de la toma de decisiones sobre la contratación y despido del personal de la Facultad?
¿Quién puede designar y reemplazar al personal técnico y administrativo de la institución académica?
¿Quién tiene la autoridad para nombrar y remover a los empleados de apoyo de la facultad universitaria?",-1
274,"Para que se permite utilizar el fondo Universitario?
¿Para qué propósito se autoriza la utilización del patrimonio Institucional?
¿Cuándo está permitido acceder al tesoro Académico?
¿En qué casos se permite utilizar los fondos de la Universidad?
¿Qué actividades están permitidas con el uso del capital Universitario?
¿Cómo se permite utilizar las reservas de la institución Educativa?
¿Para qué fines se autoriza la utilización del fondo de emergencia?
¿Cuándo está permitido acceder al tesoro de la Facultad?
¿En qué casos se permite utilizar los recursos de la Universidad?
¿Qué procedimientos están establecidos para el uso del patrimonio Universitario?",1
275,"Para que no se permite utilizar el fondo Universitario?
¿Para qué motivo no está permitido acceder al patrimonio Institucional?
¿Qué circunstancias impiden utilizar los recursos Financieros de la Universidad?
¿En qué casos no es posible aprovechar las instalaciones Educativas?
¿Cuándo no se permite utilizar el presupuesto Universitario?
¿Para qué razones no está permitido acceder al fondo de Emergencia?
¿Qué situaciones impiden utilizar los recursos Humanos de la Institución?
¿En qué casos no es posible aprovechar las infraestructuras Científicas?
¿Cuándo no se permite utilizar el equipamiento Tecnológico Universitario?
¿Para qué motivo no está permitido acceder al archivo Histórico?",5
276,"Como se constituyen los bienes de la facultad?
¿Cómo se forman los activos de la institución académica?
¿Qué es lo que conforma el patrimonio de la universidad?
¿Cómo se establecen los recursos materiales de la facultad?
¿Cuál es el proceso para crear los bienes inmuebles de la institución?
¿Cómo se constituyen las propiedades de la universidad?
¿Qué procedimiento sigue la facultad para adquirir nuevos activos?
¿Cómo se gestionan y administran los recursos materiales de la institución?
¿Cuál es el protocolo para la adquisición y disposición de bienes de la universidad?
¿Cómo se clasifican y valoran los activos de la institución académica?",1
277,"Como se debe orientar la enseñanza?
Cómo se debe guiar la instrucción?
Cómo se deben impartir los conocimientos?
Cómo se debe desarrollar el currículo?
Cómo se debe estructurar el plan de estudios?
Cómo se debe organizar la metodología docente?
Cómo se debe fomentar la investigación académica?
Cómo se debe promover la formación integral del estudiante?
Cómo se deben evaluar los resultados educativos?",1
278,"A que esta habilitado un alumno vocacional?
A qué está autorizado un estudiante vocacional?
A qué tiene acceso un alumno con necesidades especiales?
A qué está permitido a un estudiante de transferencia?
A qué se le permite acceder a un estudiante internacional?
A qué está habilitado un estudiante con discapacidad?
A qué tiene derecho un alumno con condición médica crítica?
A qué está autorizado un estudiante que cambia de carrera?
A qué tiene acceso un estudiante que regresa después de una suspensión?
A qué está permitido a un estudiante que ha cumplido con sus obligaciones pendientes?",4
279,"Aque se debe la entrega becas la Universidad?
¿Qué condiciones deben cumplirse para que los estudiantes reciban subvenciones de la institución académica?
¿Cuáles son los requisitos para acceder a subsidios universitarios?
¿En qué momento se entregan ayudas económicas a los alumnos por parte del centro educativo?
¿A quién corresponde la asignación de apoyo financiero dentro de un programa de estudios?
¿Qué procedimiento debe seguirse para obtener una ayuda de estudio en el marco de un plan de enseñanza?
¿Cuál es el proceso para acceder a una subvención estudiantil dentro del contexto universitario?
¿A qué se deben las ayudas económicas que reciben los estudiantes en una institución educativa?
¿Qué condiciones deben cumplirse para obtener una beca dentro de un programa académico?
¿En qué momento se asignan apoyos financieros a los alumnos por parte de la facultad universitaria?",-1
280,"Que elige el Cuerpo de Estudiantes?
Qué decide la Asamblea General de Estudiantes?
Qué determina el Consejo de Representantes Estudiantiles?
Qué selecciona el Comité de Estudiantes?
Qué establece el Grupo de Trabajo Estudiantil?
Qué propone el Foro de Discusión Estudiantil?
Qué aprueba el Comité de Política Estudiantil?
Qué designa la Junta Directiva del Cuerpo de Estudiantes?
Qué determina el Equipo de Representantes Estudiantiles?
Qué establece el Consejo Universitario de Estudiantes",1
281,"Cuales son los requisitos para ser Consejero Estudiante?
¿Qué condiciones debe cumplir un estudiante para ser elegido como Representante del Alumnado?
¿Cuáles son los criterios de selección para un miembro del Consejo de Estudiantes?
¿Qué habilidades y cualidades deben tener los candidatos a la posición de Asesor Académico?
¿Cómo se determina la idoneidad de un estudiante para ocupar el cargo de Delegado de Carrera?
¿Qué requisitos debe cumplir un estudiante para ser elegido como Miembro del Comité Estudiantil?
¿Cuáles son los estándares de evaluación para un candidato a la posición de Asesor de Grupos de Investigación?
¿Qué condiciones deben reunir los estudiantes para ser seleccionados como Representantes de Facultad?
¿Cómo se determina la idoneidad de un estudiante para ocupar el cargo de Coordinador de Actividades Estudiantiles?",5
282,"Quien esta a cargo de propender los fines del Estatuto?
¿Quién es responsable de promover los objetivos del Reglamento?
¿A quién corresponde impulsar la implementación del Código Universitario?
¿Quién tiene la autoridad para asegurar el cumplimiento del Reglamento Académico?
¿Quién está a cargo de garantizar que las políticas universitarias se cumplan?
¿A quién compete promover y aplicar los procedimientos establecidos en el Reglamento?
¿Quién es responsable de supervisar la implementación de las normas universitarias?
¿Quién tiene la función de asegurar que las directrices institucionales sean cumplidas?
¿Quién está a cargo de impulsar y coordinar las actividades relacionadas con el Reglamento Universitario?",-1
283,"Que funciones tendran los profesores titulares y asociados?
¿Qué responsabilidades tendrán los docentes con título y cargo en la institución académica?
¿Cuáles serán las tareas de los maestros con plaza fija dentro del campus universitario?
¿Qué deberán realizar los educadores con categoría profesional establecida?
¿A qué funciones se dedicarán los profesores con rango y estatus reconocidos?
¿Qué labores tendrán a su cargo los académicos con título de titularidad asegurada?
¿Cuáles serán las tareas principales de los docentes con nombramiento oficial dentro del centro educativo?
¿Qué deberán realizar los maestros con categoría profesional consolidada en la institución?
¿A qué responsabilidades se dedicarán los profesores con plaza y estatus garantizados?
¿Qué labores tendrán a su cargo los académicos con título de asociación reconocida?",8
284,"Quien puede gozar de un año de licencia para realizar actividades academicas?
Quién puede disfrutar de un período de descanso académico por un año?
¿A quién se le concede un año de permiso para dedicarse a estudios o investigaciones?
¿Quién tiene derecho a un año de exención de responsabilidades académicas?
¿Qué individuo puede aprovechar un año de libertad para enfocarse en actividades intelectuales?
¿Quién puede beneficiarse de un año de asistencia financiera para realizar tareas académicas?
¿A quién se le otorga un año de tiempo libre para dedicarse a la investigación o enseñanza?
¿Qué persona puede disfrutar de un año de protección contra responsabilidades administrativas?
¿Quién tiene derecho a un año de apoyo financiero para realizar actividades educativas?
¿A quién se le concede un año de permiso para enfocarse en la capacitación profesional?",-1
285,"Como se garantiza la actualizacion y perfeccionamiento del cuerpo docente?
Cómo se asegura la actualización y mejora continua del profesorado?
Cómo se garantiza el desarrollo profesional del personal académico?
Cómo se promueve la capacitación y actualización del claustro universitario?
Cómo se facilita la formación y perfeccionamiento de los profesores?
Cómo se asegura la actualización y especialización del cuerpo docente?
Cómo se promueven las oportunidades de crecimiento profesional para el personal académico?
Cómo se garantiza la capacitación continua y mejora del profesorado universitario?
Cómo se facilita el desarrollo profesional y perfeccionamiento del claustro universitario?",1
